timestamp,symbol,open,high,low,close,volume,date,Negative,Neutral,Positive,ticker,Net
2021-06-02 7:00:00,BINANCE:BTCUSD,36727.73865,38398.12078,35902.85075,37607.94355,3564.747771,2021-06-02,21,42,35,BTC,14
2021-06-03 7:00:00,BINANCE:BTCUSD,37609.8174,39638.21519,37089.38782,39555.65906,3671.040652,2021-06-03,18,42,44,BTC,26
2021-06-04 7:00:00,BINANCE:BTCUSD,39546.91261,39605.23971,35616.944,36780.93535,5880.611229,2021-06-04,48,49,56,BTC,8
2021-06-05 7:00:00,BINANCE:BTCUSD,36787.79985,38111.02857,34808.70741,35670.10285,4737.892467,2021-06-05,7,16,45,BTC,38
2021-06-06 7:00:00,BINANCE:BTCUSD,35560.56769,36652.07148,35143.964,35878.38702,2585.04794,2021-06-06,12,18,31,BTC,19
2021-06-07 7:00:00,BINANCE:BTCUSD,35774.07213,36941.2527,33191.5888,33611.00526,4095.444831,2021-06-07,33,42,94,BTC,61
2021-06-08 7:00:00,BINANCE:BTCUSD,33582.23736,34200.05917,30947.56109,33484.63786,7323.115377,2021-06-08,60,61,61,BTC,1
2021-06-09 7:00:00,BINANCE:BTCUSD,33502.67906,37625.2041,32435.19363,37412.67478,6869.405912,2021-06-09,30,53,91,BTC,61
2021-06-10 7:00:00,BINANCE:BTCUSD,37418.70643,38608.88,35847.82561,36744.12437,5930.507301,2021-06-10,46,60,61,BTC,15
2021-06-11 7:00:00,BINANCE:BTCUSD,36745.94453,37819.78895,35894.93107,37595.86728,4061.684284,2021-06-11,36,58,42,BTC,6
2021-06-12 7:00:00,BINANCE:BTCUSD,37580.06832,37765.41548,34699.96309,35634.37675,4088.460764,2021-06-12,18,17,28,BTC,10
2021-06-13 7:00:00,BINANCE:BTCUSD,35828.5883,39666.19444,34853.6384,38962.70855,4195.601074,2021-06-13,7,13,28,BTC,21
2021-06-14 7:00:00,BINANCE:BTCUSD,39172.52982,41316.94375,38688.20481,40506.8539,4778.923534,2021-06-14,16,42,109,BTC,93
2021-06-15 7:00:00,BINANCE:BTCUSD,40517.00774,41385.22805,39474.53739,40174.60332,4250.819798,2021-06-15,18,39,73,BTC,55
2021-06-16 7:00:00,BINANCE:BTCUSD,40162.52728,40587.83423,38401.34572,38799.54456,4359.550252,2021-06-16,24,46,48,BTC,24
2021-06-17 7:00:00,BINANCE:BTCUSD,38793.23883,40190.10066,37695.24761,38401.28618,3983.061188,2021-06-17,46,44,45,BTC,-1
2021-06-18 7:00:00,BINANCE:BTCUSD,38402.14593,38561.5702,35244.26279,36060.43938,4608.415591,2021-06-18,49,43,63,BTC,14
2021-06-19 7:00:00,BINANCE:BTCUSD,36056.47198,36709.19258,34912.09753,35591.02461,3442.680141,2021-06-19,18,14,17,BTC,-1
2021-06-20 7:00:00,BINANCE:BTCUSD,35730.58916,36374.9706,33433.0806,35559.08779,4934.219404,2021-06-20,23,10,13,BTC,-10
2021-06-21 7:00:00,BINANCE:BTCUSD,35703.97992,35909.6094,31099.1625,31480.86308,10827.43034,2021-06-21,68,36,40,BTC,-28
2021-06-22 7:00:00,BINANCE:BTCUSD,31487.18835,33306.84182,28695.1294,32453.79914,11490.45982,2021-06-22,78,47,37,BTC,-41
2021-06-23 7:00:00,BINANCE:BTCUSD,32456.05176,34853.88196,31584.74,33736.04417,5520.401507,2021-06-23,29,50,67,BTC,38
2021-06-24 7:00:00,BINANCE:BTCUSD,33736.90389,35423.71544,32313.57944,34653.17095,4197.286098,2021-06-24,46,39,53,BTC,7
2021-06-25 7:00:00,BINANCE:BTCUSD,34660.89599,35554.24605,31299.65811,31631.43009,5812.516318,2021-06-25,26,44,63,BTC,37
2021-06-26 7:00:00,BINANCE:BTCUSD,31628.97502,32917.35736,30259.7748,32352.51094,5892.800434,2021-06-26,24,16,15,BTC,-9
2021-06-27 7:00:00,BINANCE:BTCUSD,32346.41524,34848.123,32050.33869,34719.12317,4558.219284,2021-06-27,13,13,21,BTC,8
2021-06-28 7:00:00,BINANCE:BTCUSD,34694.06091,35425.20073,33911.26716,34514.30515,4149.150253,2021-06-28,25,37,77,BTC,52
2021-06-29 7:00:00,BINANCE:BTCUSD,34528.93501,36768.50352,34178.66999,35980.4474,4579.198442,2021-06-29,30,40,71,BTC,41
2021-06-30 7:00:00,BINANCE:BTCUSD,35980.6311,36170.84139,34121.67676,35163.07249,4046.2493,2021-06-30,24,42,50,BTC,26
2021-07-01 7:00:00,BINANCE:BTCUSD,35163.36805,35209.42295,32741.34888,33542.2208,4234.106205,2021-07-01,25,40,40,BTC,15
2021-07-02 7:00:00,BINANCE:BTCUSD,33549.58307,34100.84435,32708.59467,33751.14186,3249.55742,2021-07-02,20,36,46,BTC,26
2021-07-03 7:00:00,BINANCE:BTCUSD,33746.3039,34998.58493,33167.41167,34638.77185,2020.331529,2021-07-03,6,26,19,BTC,13
2021-07-04 7:00:00,BINANCE:BTCUSD,34591.75591,35963.76366,34161.61836,35257.3277,2037.327182,2021-07-04,7,8,18,BTC,11
2021-07-05 7:00:00,BINANCE:BTCUSD,35216.00202,35293.57816,33004.11532,33705.01894,3275.80558,2021-07-05,16,37,21,BTC,5
2021-07-06 7:00:00,BINANCE:BTCUSD,33640.19766,35221.27428,33590.19817,34340.94557,2776.958994,2021-07-06,38,30,27,BTC,-11
2021-07-07 7:00:00,BINANCE:BTCUSD,34343.04071,35280.9253,33871.94999,33986.53766,2201.019229,2021-07-07,19,23,39,BTC,20
2021-07-08 7:00:00,BINANCE:BTCUSD,33980.89585,34096.83341,31967.6861,32752.864,3352.236362,2021-07-08,41,41,25,BTC,-16
2021-07-09 7:00:00,BINANCE:BTCUSD,32752.29675,34094.16001,32136.94094,33760.8166,1841.250384,2021-07-09,41,30,43,BTC,2
2021-07-10 7:00:00,BINANCE:BTCUSD,33760.45339,34304.98084,32953.4437,33567.76051,1451.675121,2021-07-10,14,12,21,BTC,7
2021-07-11 7:00:00,BINANCE:BTCUSD,33476.97922,34629.55146,33243.3715,34266.61634,1339.786573,2021-07-11,3,6,12,BTC,9
2021-07-12 7:00:00,BINANCE:BTCUSD,34183.47953,34716.08224,32618.66329,33184.25843,2052.262405,2021-07-12,27,37,43,BTC,16
2021-07-13 7:00:00,BINANCE:BTCUSD,33111.06855,33511.16919,32428.84443,33198.53326,2082.010851,2021-07-13,36,47,44,BTC,8
2021-07-14 7:00:00,BINANCE:BTCUSD,33190.04588,33676.58421,31882.64926,33175.19501,2302.335774,2021-07-14,42,43,38,BTC,-4
2021-07-15 7:00:00,BINANCE:BTCUSD,33174.73666,33720.34749,31566.07649,32368.42998,2524.128961,2021-07-15,33,42,40,BTC,7
2021-07-16 7:00:00,BINANCE:BTCUSD,32366.83648,32561.5855,31307.22093,31535.06041,2625.226012,2021-07-16,23,38,40,BTC,17
2021-07-17 7:00:00,BINANCE:BTCUSD,31533.46345,32331.00102,31270.58529,31819.32686,1331.62577,2021-07-17,15,10,23,BTC,8
2021-07-18 7:00:00,BINANCE:BTCUSD,31834.40935,32722.68895,31480.72408,32099.94351,1375.176849,2021-07-18,11,12,24,BTC,13
2021-07-19 7:00:00,BINANCE:BTCUSD,32115.17093,32315.92746,30666.07662,31213.03386,2133.786723,2021-07-19,42,48,20,BTC,-22
2021-07-20 7:00:00,BINANCE:BTCUSD,31188.38383,31486.51509,29603.87327,30252.28416,3245.278806,2021-07-20,66,41,22,BTC,-44
2021-07-21 7:00:00,BINANCE:BTCUSD,30260.52636,33159.28899,29871.77446,32501.51476,3319.204114,2021-07-21,15,41,82,BTC,67
2021-07-22 7:00:00,BINANCE:BTCUSD,32509.19532,32907.54717,31985.64779,32705.14738,1642.7814,2021-07-22,15,38,85,BTC,70
2021-07-23 7:00:00,BINANCE:BTCUSD,32702.37489,34116.23987,32297.8525,33940.90768,1683.752574,2021-07-23,15,42,44,BTC,29
2021-07-24 7:00:00,BINANCE:BTCUSD,33939.46581,34921.86726,33624.62884,34581.59778,1817.490698,2021-07-24,5,20,30,BTC,25
2021-07-25 7:00:00,BINANCE:BTCUSD,34587.17196,35713.095,34157.81296,35649.21428,1900.178918,2021-07-25,4,15,15,BTC,11
2021-07-26 7:00:00,BINANCE:BTCUSD,35651.82556,40652.95859,35428.65073,37289.14392,7561.065813,2021-07-26,16,46,92,BTC,76
2021-07-27 7:00:00,BINANCE:BTCUSD,37400.75044,39943.91996,36473.51158,39799.4374,4584.194446,2021-07-27,37,42,40,BTC,3
2021-07-28 7:00:00,BINANCE:BTCUSD,39743.16419,41275.36817,39084.12112,40359.71923,5005.036959,2021-07-28,11,38,64,BTC,53
2021-07-29 7:00:00,BINANCE:BTCUSD,40354.96636,41014.65314,39460.4144,40263.45869,2921.173657,2021-07-29,18,41,60,BTC,42
2021-07-30 7:00:00,BINANCE:BTCUSD,40260.41087,42574.70412,38564.95276,42448.83311,3431.1907,2021-07-30,22,31,58,BTC,36
2021-07-31 7:00:00,BINANCE:BTCUSD,42447.04758,42716.5069,41253.02558,41853.50907,2328.54095,2021-07-31,5,16,38,BTC,33
2021-08-01 7:00:00,BINANCE:BTCUSD,41908.6531,43030.89658,39951.7436,40388.36696,2850.785749,2021-08-01,3,15,21,BTC,18
2021-08-02 7:00:00,BINANCE:BTCUSD,40454.11433,41041.71497,39087.34715,39595.09498,2798.383546,2021-08-02,30,35,75,BTC,45
2021-08-03 7:00:00,BINANCE:BTCUSD,39590.74608,40308.82055,38073.3195,38585.41149,2937.775822,2021-08-03,23,32,62,BTC,39
2021-08-04 7:00:00,BINANCE:BTCUSD,38585.09827,40584.71704,37939.82937,40243.59056,2470.274736,2021-08-04,22,25,50,BTC,28
2021-08-05 7:00:00,BINANCE:BTCUSD,40236.4801,41988.69833,37912.42136,41311.67552,3612.670722,2021-08-05,16,32,64,BTC,48
2021-08-06 7:00:00,BINANCE:BTCUSD,41308.27882,44088.72587,40341.25892,43477.60261,3784.78206,2021-08-06,6,26,56,BTC,50
2021-08-07 7:00:00,BINANCE:BTCUSD,43482.66463,45591.41655,42955.88953,45180.11672,3506.548295,2021-08-07,3,12,25,BTC,22
2021-08-08 7:00:00,BINANCE:BTCUSD,45463.73567,46260.12849,43798.0381,44548.15115,3106.467587,2021-08-08,2,8,27,BTC,25
2021-08-09 7:00:00,BINANCE:BTCUSD,44794.18852,47467.06708,43415.68248,46946.3249,3286.572831,2021-08-09,18,27,72,BTC,54
2021-08-10 7:00:00,BINANCE:BTCUSD,46918.21249,47390.09107,45349.50851,46241.27336,2242.83736,2021-08-10,17,36,61,BTC,44
2021-08-11 7:00:00,BINANCE:BTCUSD,46249.66499,47559.16174,45901.24,46297.59858,2103.196355,2021-08-11,8,24,53,BTC,45
2021-08-12 7:00:00,BINANCE:BTCUSD,46295.22825,47065.6967,44370.00098,45163.25134,2350.606983,2021-08-12,21,23,46,BTC,25
2021-08-13 7:00:00,BINANCE:BTCUSD,45160.93503,48321.28657,44936.46143,48027.84482,1784.498868,2021-08-13,11,39,38,BTC,27
2021-08-14 7:00:00,BINANCE:BTCUSD,48041.44707,48801.0314,46511.036,47635.95433,1734.228313,2021-08-14,3,10,27,BTC,24
2021-08-15 7:00:00,BINANCE:BTCUSD,47388.07173,47899.15648,45927.38995,47481.06898,1650.763387,2021-08-15,1,15,20,BTC,19
2021-08-16 7:00:00,BINANCE:BTCUSD,47233.20948,48517.728,46153.2588,46711.00587,1618.910329,2021-08-16,12,20,33,BTC,21
2021-08-17 7:00:00,BINANCE:BTCUSD,46715.90328,47782.2372,45211.58638,45616.41407,1593.293647,2021-08-17,16,25,38,BTC,22
2021-08-18 7:00:00,BINANCE:BTCUSD,45597.82465,46869.71698,44900.3205,45330.17868,1746.283539,2021-08-18,15,38,47,BTC,32
2021-08-19 7:00:00,BINANCE:BTCUSD,45330.85489,47361.83191,44640.45418,47022.47745,1987.507004,2021-08-19,24,28,36,BTC,12
2021-08-20 7:00:00,BINANCE:BTCUSD,47025.09825,49449.81369,46703.91364,49266.36454,1856.240513,2021-08-20,14,33,64,BTC,50
2021-08-21 7:00:00,BINANCE:BTCUSD,49258.66313,50019.28609,48381.2689,49124.42745,1542.117539,2021-08-21,8,9,32,BTC,24
2021-08-22 7:00:00,BINANCE:BTCUSD,49049.06904,49963.60778,48411.432,49616.60732,1131.74504,2021-08-22,3,13,23,BTC,20
2021-08-23 7:00:00,BINANCE:BTCUSD,49526.85204,50616.04002,49198.752,49764.26712,1571.205992,2021-08-23,8,25,95,BTC,87
2021-08-24 7:00:00,BINANCE:BTCUSD,49747.42559,50306.58289,47937.2,48298.13014,1874.934415,2021-08-24,25,28,74,BTC,49
2021-08-25 7:00:00,BINANCE:BTCUSD,48285.02204,49898.06034,47711.20659,49590.86022,1540.312799,2021-08-25,24,30,48,BTC,24
2021-08-26 7:00:00,BINANCE:BTCUSD,49584.80015,50034.18352,46904.8,47600.85356,1779.879412,2021-08-26,18,27,33,BTC,15
2021-08-27 7:00:00,BINANCE:BTCUSD,47599.4487,49573.31142,47025.96945,49304.79096,1323.480436,2021-08-27,17,31,50,BTC,33
2021-08-28 7:00:00,BINANCE:BTCUSD,49293.47743,49685.98347,48528.70495,49251.07652,851.23998,2021-08-28,4,17,19,BTC,15
2021-08-29 7:00:00,BINANCE:BTCUSD,49086.36371,50004.48034,47913.60843,49302.9395,1180.352699,2021-08-29,5,16,15,BTC,10
2021-08-30 7:00:00,BINANCE:BTCUSD,49132.3015,49446.70364,47179.87208,47567.23973,1318.9819,2021-08-30,21,29,35,BTC,14
2021-08-31 7:00:00,BINANCE:BTCUSD,47570.33711,48527.33969,47208.04742,47553.67366,1597.54802,2021-08-31,19,16,51,BTC,32
2021-09-01 7:00:00,BINANCE:BTCUSD,47546.38089,49425.5039,47029.38036,49026.76877,1870.410385,2021-09-01,19,19,50,BTC,31
2021-09-02 7:00:00,BINANCE:BTCUSD,49035.92391,50468.62914,48757.5853,49301.13307,1859.154014,2021-09-02,10,28,49,BTC,39
2021-09-03 7:00:00,BINANCE:BTCUSD,49308.80753,51272.24711,48409.17456,50349.8125,2134.738221,2021-09-03,9,42,29,BTC,20
2021-09-04 7:00:00,BINANCE:BTCUSD,50353.2453,51025.39667,49688.45625,50366.24209,1561.92238,2021-09-04,2,9,20,BTC,18
2021-09-05 7:00:00,BINANCE:BTCUSD,50327.30323,52296.03934,49854.57885,52046.90683,1557.446348,2021-09-05,6,14,15,BTC,9
2021-09-06 7:00:00,BINANCE:BTCUSD,52001.34428,53350.6051,51370.18653,53156.27485,1760.055561,2021-09-06,6,26,65,BTC,59
2021-09-07 7:00:00,BINANCE:BTCUSD,53131.66567,53397.6432,44165.98493,47898.53575,5032.470255,2021-09-07,49,29,82,BTC,33
2021-09-08 7:00:00,BINANCE:BTCUSD,47912.21066,48425.07744,45051.01545,46682.58345,3708.9284,2021-09-08,54,35,55,BTC,1
2021-09-09 7:00:00,BINANCE:BTCUSD,46670.40997,48080.12878,45931.86126,46868.93015,2394.47029,2021-09-09,27,41,45,BTC,18
2021-09-10 7:00:00,BINANCE:BTCUSD,46863.44465,47606.13436,44608.03782,45298.13408,2217.86114,2021-09-10,22,30,37,BTC,15
2021-09-11 7:00:00,BINANCE:BTCUSD,45290.86263,46504.45248,45114.89631,45554.3924,1415.477,2021-09-11,9,18,22,BTC,13
2021-09-12 7:00:00,BINANCE:BTCUSD,45610.22719,46918.9008,45142.16491,46364.64949,1630.60991,2021-09-12,5,12,19,BTC,14
2021-09-13 7:00:00,BINANCE:BTCUSD,46414.14242,47472.61257,43956.17579,45299.21676,2940.701373,2021-09-13,25,33,54,BTC,29
2021-09-14 7:00:00,BINANCE:BTCUSD,45302.67579,47645.44821,44844.37089,47479.30978,1688.75406,2021-09-14,14,29,61,BTC,47
2021-09-15 7:00:00,BINANCE:BTCUSD,47456.01161,48826.78357,46996.49427,48307.45303,1699.39109,2021-09-15,17,21,60,BTC,43
2021-09-16 7:00:00,BINANCE:BTCUSD,48299.81169,48808.18159,47283.37073,48057.74039,1823.38478,2021-09-16,15,40,50,BTC,35
2021-09-17 7:00:00,BINANCE:BTCUSD,48059.73358,48482.44738,46943.74102,47530.49046,1408.88039,2021-09-17,20,28,32,BTC,12
2021-09-18 7:00:00,BINANCE:BTCUSD,47546.83429,49165.25378,47117.97049,48377.67912,1317.27522,2021-09-18,5,11,27,BTC,22
2021-09-19 7:00:00,BINANCE:BTCUSD,48551.68694,48715.62514,47013.55655,47402.5237,1189.77745,2021-09-19,9,11,16,BTC,7
2021-09-20 7:00:00,BINANCE:BTCUSD,47577.55715,47763.17633,42746.27848,43294.6803,4230.992126,2021-09-20,48,14,43,BTC,-5
2021-09-21 7:00:00,BINANCE:BTCUSD,43263.75521,43996.81707,39780.68,41052.03373,4654.943247,2021-09-21,26,28,45,BTC,19
2021-09-22 7:00:00,BINANCE:BTCUSD,41054.12282,44338.46592,40856.95553,43981.80043,2980.59512,2021-09-22,26,25,54,BTC,28
2021-09-23 7:00:00,BINANCE:BTCUSD,43976.62906,45346.49596,43361.26409,44990.21549,2915.24538,2021-09-23,11,18,66,BTC,55
2021-09-24 7:00:00,BINANCE:BTCUSD,44988.11194,45492.95559,40788.73419,43184.10484,4553.78549,2021-09-24,45,28,34,BTC,-11
2021-09-25 7:00:00,BINANCE:BTCUSD,43206.48544,43382.19515,41888.506,42964.49228,2116.24613,2021-09-25,9,18,15,BTC,6
2021-09-26 7:00:00,BINANCE:BTCUSD,43035.4202,44249.7789,41042.54539,43392.36334,2865.54111,2021-09-26,5,10,21,BTC,16
2021-09-27 7:00:00,BINANCE:BTCUSD,43459.44461,44683.58253,42272.06665,42392.23204,2009.09413,2021-09-27,19,24,49,BTC,30
2021-09-28 7:00:00,BINANCE:BTCUSD,42315.16971,42981.91409,41130.405,41316.80092,2620.49406,2021-09-28,28,16,43,BTC,15
2021-09-29 7:00:00,BINANCE:BTCUSD,41313.29635,42823.15486,40708.18829,41654.84804,1866.36474,2021-09-29,10,25,64,BTC,54
2021-09-30 7:00:00,BINANCE:BTCUSD,41960.77734,44598.113,41518.06255,43946.05788,2417.02373,2021-09-30,15,23,60,BTC,45
2021-10-01 7:00:00,BINANCE:BTCUSD,43889.68335,48501.19589,43291.28666,48111.05369,3488.688201,2021-10-01,6,15,90,BTC,84
2021-10-02 7:00:00,BINANCE:BTCUSD,48070.51292,48328.57064,47293.079,47468.63015,1357.5679,2021-10-02,1,13,14,BTC,13
2021-10-03 7:00:00,BINANCE:BTCUSD,47438.5657,49152.4755,46813.62662,48023.1248,1433.13328,2021-10-03,1,9,23,BTC,22
2021-10-04 7:00:00,BINANCE:BTCUSD,48039.22087,49478.20661,46795.96467,49152.7176,1988.24475,2021-10-04,10,20,81,BTC,71
2021-10-05 7:00:00,BINANCE:BTCUSD,49067.4211,51997.77446,48856.40837,51289.10122,1945.01739,2021-10-05,8,25,99,BTC,91
2021-10-06 7:00:00,BINANCE:BTCUSD,51298.36118,55541.66584,50241.27504,55014.49958,2862.637065,2021-10-06,8,17,81,BTC,73
2021-10-07 7:00:00,BINANCE:BTCUSD,55017.68386,55067.67698,52764.09861,53278.97175,2496.70974,2021-10-07,5,22,66,BTC,61
2021-10-08 7:00:00,BINANCE:BTCUSD,53278.04949,55587.06838,53089.41614,53528.89519,2433.504449,2021-10-08,9,16,87,BTC,78
2021-10-09 7:00:00,BINANCE:BTCUSD,53525.73646,55207.7665,53188.39186,54692.65095,1272.5568,2021-10-09,9,13,33,BTC,24
2021-10-10 7:00:00,BINANCE:BTCUSD,54628.81842,56547.32821,53774.18716,54736.38577,1845.536209,2021-10-10,10,9,31,BTC,21
2021-10-11 7:00:00,BINANCE:BTCUSD,54658.58024,58016.05176,54381.41484,57629.15367,2070.228185,2021-10-11,12,34,91,BTC,79
2021-10-12 7:00:00,BINANCE:BTCUSD,57664.01752,57958.00785,54049.788,56253.81736,2256.45591,2021-10-12,15,28,67,BTC,52
2021-10-13 7:00:00,BINANCE:BTCUSD,56227.49012,57670.72563,54353.44881,57032.18964,1885.66848,2021-10-13,26,25,90,BTC,64
2021-10-14 7:00:00,BINANCE:BTCUSD,57027.55615,58480.70688,56412.47694,57310.84386,1415.240286,2021-10-14,17,29,83,BTC,66
2021-10-15 7:00:00,BINANCE:BTCUSD,57314.13305,62858.79,56788.54192,61552.79,3160.686126,2021-10-15,12,47,104,BTC,92
2021-10-16 7:00:00,BINANCE:BTCUSD,61527.67462,62361.62966,59929.18688,60737.45199,1863.72673,2021-10-16,7,16,52,BTC,45
2021-10-17 7:00:00,BINANCE:BTCUSD,60733.45346,61778.66452,58908.6147,61484.466,1734.90431,2021-10-17,12,17,30,BTC,18
2021-10-18 7:00:00,BINANCE:BTCUSD,61473.48197,62826.91712,59821.80872,62148.84436,2307.37513,2021-10-18,14,52,94,BTC,80
2021-10-19 7:00:00,BINANCE:BTCUSD,62162.64022,64688.94548,61281.7994,64286.9395,2318.748999,2021-10-19,16,39,106,BTC,90
2021-10-20 7:00:00,BINANCE:BTCUSD,64286.00756,67083.66601,63415.47218,65611.17636,2173.401589,2021-10-20,7,31,147,BTC,140
2021-10-21 7:00:00,BINANCE:BTCUSD,65604.74672,66606.25808,61605.86428,62158.08455,3239.7815,2021-10-21,26,49,91,BTC,65
2021-10-22 7:00:00,BINANCE:BTCUSD,62149.2265,63857.58244,60039.00068,60920.61185,1903.57428,2021-10-22,21,30,65,BTC,44
2021-10-23 7:00:00,BINANCE:BTCUSD,60920.12441,62065.83104,59782.842,61388.84167,1284.41881,2021-10-23,10,22,20,BTC,10
2021-10-24 7:00:00,BINANCE:BTCUSD,61388.31359,61746.97349,59627.65669,61083.07585,1797.74338,2021-10-24,5,21,19,BTC,14
2021-10-25 7:00:00,BINANCE:BTCUSD,60914.89,64097.85,60577.11,63167.2,1539.48064,2021-10-25,8,53,59,BTC,51
2021-10-26 7:00:00,BINANCE:BTCUSD,63166.36607,63442.95554,59952.13554,60464.9615,1782.48686,2021-10-26,6,31,74,BTC,68
2021-10-27 7:00:00,BINANCE:BTCUSD,60481.49172,61802.42607,58230.98562,58653.24923,3538.02251,2021-10-27,39,40,34,BTC,-5
2021-10-28 7:00:00,BINANCE:BTCUSD,58667.44571,62664.3459,57528.97272,60698.71457,2903.1316,2021-10-28,18,24,57,BTC,39
2021-10-29 7:00:00,BINANCE:BTCUSD,60682.16146,63477.786,59568.06118,62164.97681,2058.18468,2021-10-29,9,16,43,BTC,34
2021-10-30 7:00:00,BINANCE:BTCUSD,62385.97677,63190.16752,61108.17365,62713.1008,1399.64873,2021-10-30,3,11,22,BTC,19
2021-10-31 7:00:00,BINANCE:BTCUSD,62701.34891,63289.63223,60043.09225,61535.2607,1581.46011,2021-10-31,7,20,15,BTC,8
2021-11-01 7:00:00,BINANCE:BTCUSD,61527.30863,62953.31332,59635.09,61238.51251,1897.94764,2021-11-01,7,18,64,BTC,57
2021-11-02 7:00:00,BINANCE:BTCUSD,61230.03284,64454.37,60818.94126,63275.88877,1714.57966,2021-11-02,6,24,61,BTC,55
2021-11-03 7:00:00,BINANCE:BTCUSD,63267.96863,63735.82966,60534.42165,62995.29919,1738.19408,2021-11-03,6,58,42,BTC,36
2021-11-04 7:00:00,BINANCE:BTCUSD,62979.52699,63224.54543,60641.22558,61481.2672,1775.22519,2021-11-04,12,47,38,BTC,26
2021-11-05 7:00:00,BINANCE:BTCUSD,61483.59877,62829.20154,60730.09003,61366.47799,1450.09889,2021-11-05,8,23,52,BTC,44
2021-11-06 7:00:00,BINANCE:BTCUSD,61599.46675,62186.17867,60337.25,61718.88773,1605.78031,2021-11-06,3,10,20,BTC,17
2021-11-07 7:00:00,BINANCE:BTCUSD,61719.60345,63730.59179,61386.87775,63683.89958,1518.1299,2021-11-07,4,8,16,BTC,12
2021-11-08 7:00:00,BINANCE:BTCUSD,63639.8621,67881.75641,63599.66734,67541.12549,2419.098987,2021-11-08,6,25,78,BTC,72
2021-11-09 7:00:00,BINANCE:BTCUSD,67549.27604,68684.57925,66273.08708,67159.3775,2018.799758,2021-11-09,9,23,76,BTC,67
2021-11-10 7:00:00,BINANCE:BTCUSD,67159.42535,69275.47051,63122.4863,65080.26,3212.686775,2021-11-10,14,30,58,BTC,44
2021-11-11 7:00:00,BINANCE:BTCUSD,65081.69221,65948.62262,64053.06217,65134.62745,1637.02456,2021-11-11,16,34,45,BTC,29
2021-11-12 7:00:00,BINANCE:BTCUSD,65302.41613,65962.00579,62507.68502,64427.34348,2423.89668,2021-11-12,25,26,55,BTC,30
2021-11-13 7:00:00,BINANCE:BTCUSD,64588.18846,65589.35629,63637.81858,64773.4865,1552.79319,2021-11-13,19,14,22,BTC,3
2021-11-14 7:00:00,BINANCE:BTCUSD,64778.9293,66008.11618,63918.98759,65909.06543,2090.27393,2021-11-14,5,10,32,BTC,27
2021-11-15 7:00:00,BINANCE:BTCUSD,65932.08904,66642.49041,63477.33347,63736.81515,1797.16589,2021-11-15,7,37,60,BTC,53
2021-11-16 7:00:00,BINANCE:BTCUSD,63739.19066,63853.38255,58490.773,60275.94272,3915.25753,2021-11-16,56,26,50,BTC,-6
2021-11-17 7:00:00,BINANCE:BTCUSD,60246.0022,61024.42417,58196.97958,60528.36345,2666.02856,2021-11-17,32,37,44,BTC,12
2021-11-18 7:00:00,BINANCE:BTCUSD,60527.33414,61406.49108,56323.5245,56952.53937,3056.63376,2021-11-18,29,38,34,BTC,5
2021-11-19 7:00:00,BINANCE:BTCUSD,56951.84975,58728.40919,55114.2399,58128.81652,2641.23867,2021-11-19,39,28,27,BTC,-12
2021-11-20 7:00:00,BINANCE:BTCUSD,58330.76579,60548.70195,57782.11249,60379.46293,1638.32339,2021-11-20,10,24,21,BTC,11
2021-11-21 7:00:00,BINANCE:BTCUSD,60383.84895,60733.16201,58503.15252,58737.26119,1376.56494,2021-11-21,6,9,34,BTC,28
2021-11-22 7:00:00,BINANCE:BTCUSD,58748.76939,59514.12129,55651.46525,56294.88869,2313.6768,2021-11-22,33,30,36,BTC,3
2021-11-23 7:00:00,BINANCE:BTCUSD,56293.863,58010.3895,55240.76234,57551.17462,1904.8767,2021-11-23,31,32,40,BTC,9
2021-11-24 7:00:00,BINANCE:BTCUSD,57540.56762,57827.1877,55833.06907,57183.95759,1663.45482,2021-11-24,15,22,38,BTC,23
2021-11-25 7:00:00,BINANCE:BTCUSD,57425.58034,59584.97292,56890.3345,58890.19845,1585.62875,2021-11-25,16,29,21,BTC,5
2021-11-26 7:00:00,BINANCE:BTCUSD,58969.38883,59807.04438,53204.48163,53947.92939,3327.79094,2021-11-26,46,23,22,BTC,-24
2021-11-27 7:00:00,BINANCE:BTCUSD,53369.99721,55088.29334,53235.65601,54490.51972,1292.07297,2021-11-27,8,12,14,BTC,6
2021-11-28 7:00:00,BINANCE:BTCUSD,54475.70762,57773.75498,52956.54917,57532.9672,1555.59411,2021-11-28,7,12,9,BTC,2
2021-11-29 7:00:00,BINANCE:BTCUSD,57540.05,59283.74,56637.91,57803.88,1874.66656,2021-11-29,13,30,77,BTC,64
2021-11-30 7:00:00,BINANCE:BTCUSD,57798.22,59135.98,55592.62,56971.59,2823.37079,2021-11-30,10,40,34,BTC,24
2021-12-01 7:00:00,BINANCE:BTCUSD,57026.14,59224.48,56513.5,57229.06,2202.16597,2021-12-01,18,44,44,BTC,26
2021-12-02 7:00:00,BINANCE:BTCUSD,57327.99,57618.03,55735.35,56634.84,2164.54225,2021-12-02,36,33,24,BTC,-12
2021-12-03 7:00:00,BINANCE:BTCUSD,56635.27,57852.79,51883.83,53688.95,2993.05771,2021-12-03,28,37,12,BTC,-16
2021-12-04 7:00:00,BINANCE:BTCUSD,53771.64,54171.63,43423.65,49653.72,6426.74539,2021-12-04,44,19,10,BTC,-34
